"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","member_casual","month","round_trip","start_station_total_docks","end_station_total_docks","started_at_time","ended_at_time","trip_length","started_time_of_day","ended_time_of_day"
"A106CBD74FD5A6B1","electric_bike","2024-08-28 09:58:02.463","2024-08-28 10:05:14.698","Sidney Research Campus/Erie Street at Waverly","M32047","Ames St at Main St","M32037","member",8,0,19,19,"2024-08-28 09:58:02","2024-08-28 10:05:14",7.2,"morning","morning"
"F1644A878890E4EE","classic_bike","2024-08-31 00:31:52.048","2024-08-31 00:38:16.342","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","M32023","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","M32014","member",8,0,17,15,"2024-08-31 00:31:52","2024-08-31 00:38:16",6.4,"night","night"
"7F77D97A19B56B57","electric_bike","2024-08-04 16:44:44.017","2024-08-04 16:46:51.452","Gore Street at Lambert Street","M32081","Berkshire Street at Cambridge Street","M32067","member",8,0,19,19,"2024-08-04 16:44:44","2024-08-04 16:46:51",2.11666666666667,"evening","evening"
"8DC1EE6162AEA610","classic_bike","2024-08-18 15:12:07.859","2024-08-18 15:25:30.869","Fresh Pond Reservation","M32051","Raymond Park at Walden St","M32079","member",8,0,17,19,"2024-08-18 15:12:07","2024-08-18 15:25:30",13.3833333333333,"afternoon","afternoon"
"E28EB0BD0A2F23B0","classic_bike","2024-08-19 08:25:29.927","2024-08-19 08:32:02.705","Berkshire Street at Cambridge Street","M32067","Ames St at Main St","M32037","member",8,0,19,19,"2024-08-19 08:25:29","2024-08-19 08:32:02",6.55,"morning","morning"
"C68D4A35B08F9042","electric_bike","2024-08-20 17:49:00.784","2024-08-20 17:57:31.858","Inman Square at Springfield St.","M32062","Harvard Kennedy School at Bennett St / Eliot St","M32016","member",8,0,25,23,"2024-08-20 17:49:00","2024-08-20 17:57:31",8.51666666666667,"evening","evening"
"3114DCB41D19B0FA","classic_bike","2024-08-05 16:57:35.220","2024-08-05 17:00:19.606","Alewife MBTA at Steel Place","M32046","Discovery Park - 30 Acorn Park Drive","M32066","member",8,0,19,23,"2024-08-05 16:57:35","2024-08-05 17:00:19",2.73333333333333,"evening","evening"
"9F689C51B6DDD15F","classic_bike","2024-08-26 09:14:09.639","2024-08-26 09:24:38.355","699 Mt Auburn St","M32054","Smith Pl at Wilson Rd","M32069","member",8,0,25,19,"2024-08-26 09:14:09","2024-08-26 09:24:38",10.4833333333333,"morning","morning"
"6DE33F8BE279013C","classic_bike","2024-08-25 20:31:48.309","2024-08-25 20:38:34.270","Sennott Park Broadway at Norfolk Street","M32063","John Ahern Field at Kennedy-Longfellow School","M32083","member",8,0,19,19,"2024-08-25 20:31:48","2024-08-25 20:38:34",6.76666666666667,"evening","evening"
"0CE8F5786330535F","classic_bike","2024-08-17 13:45:20.993","2024-08-17 13:47:39.619","MIT Hayward St at Amherst St","M32071","Ames St at Main St","M32037","member",8,0,27,19,"2024-08-17 13:45:20","2024-08-17 13:47:39",2.31666666666667,"afternoon","afternoon"
"E42B8F5D21182864","classic_bike","2024-08-19 08:43:09.750","2024-08-19 08:48:35.500","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","M32014","Harvard Kennedy School at Bennett St / Eliot St","M32016","member",8,0,15,23,"2024-08-19 08:43:09","2024-08-19 08:48:35",5.43333333333333,"morning","morning"
"D89AEC32641985CB","classic_bike","2024-08-27 12:05:56.093","2024-08-27 12:20:16.641","MIT Pacific St at Purrington St","M32041","Harvard Square at Brattle St / Eliot St","M32017","member",8,0,19,15,"2024-08-27 12:05:56","2024-08-27 12:20:16",14.3333333333333,"afternoon","afternoon"
"6102A2514CEDC24D","classic_bike","2024-08-28 20:07:31.957","2024-08-28 20:23:39.502","Discovery Park - 30 Acorn Park Drive","M32066","55 Wheeler Street","M32088","member",8,0,23,23,"2024-08-28 20:07:31","2024-08-28 20:23:39",16.1333333333333,"evening","evening"
"58E166CD5619F61C","classic_bike","2024-08-20 12:37:35.661","2024-08-20 12:47:35.218","Child Street at Brian P. Murphy Staircase","M32049","One Memorial Drive","M32053","member",8,0,23,19,"2024-08-20 12:37:35","2024-08-20 12:47:35",10,"afternoon","afternoon"
"CB396A45B77C5CEB","classic_bike","2024-08-15 15:52:56.992","2024-08-15 15:58:59.493","Harvard Kennedy School at Bennett St / Eliot St","M32016","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","M32014","member",8,0,23,15,"2024-08-15 15:52:56","2024-08-15 15:58:59",6.05,"afternoon","afternoon"
"B2FC57CCAD62C3CC","classic_bike","2024-08-30 15:52:57.984","2024-08-30 15:58:52.128","Porter Square Station","M32029","Harvard Law School at Mass Ave / Jarvis St","M32020","member",8,0,19,19,"2024-08-30 15:52:57","2024-08-30 15:58:52",5.91666666666667,"afternoon","afternoon"
"10F45853CE8A2183","classic_bike","2024-08-22 14:46:54.689","2024-08-22 15:11:45.045","Broad Canal Way at Third Street","M32082","Broad Canal Way at Third Street","M32082","member",8,1,19,19,"2024-08-22 14:46:54","2024-08-22 15:11:45",24.85,"afternoon","afternoon"
"5D444583213D8DCB","classic_bike","2024-08-27 10:36:44.763","2024-08-27 10:43:39.181","Central Square at Mass Ave / Essex St","M32011","Ames St at Main St","M32037","member",8,0,19,19,"2024-08-27 10:36:44","2024-08-27 10:43:39",6.91666666666667,"morning","morning"
"0040437DF5B99106","classic_bike","2024-08-29 09:17:18.575","2024-08-29 09:21:47.205","Porter Square Station","M32029","Harvard Law School at Mass Ave / Jarvis St","M32020","member",8,0,19,19,"2024-08-29 09:17:18","2024-08-29 09:21:47",4.48333333333333,"morning","morning"
"FDA774A5173EACFC","classic_bike","2024-08-01 16:39:07.851","2024-08-01 16:44:25.332","One Kendall Square at Hampshire St / Portland St","M32002","Sennott Park Broadway at Norfolk Street","M32063","member",8,0,19,19,"2024-08-01 16:39:07","2024-08-01 16:44:25",5.3,"evening","evening"
"7B32C35FFE640435","classic_bike","2024-08-27 12:00:10.172","2024-08-27 12:03:21.053","Central Square at Mass Ave / Essex St","M32011","955 Mass Ave","M32073","member",8,0,19,19,"2024-08-27 12:00:10","2024-08-27 12:03:21",3.18333333333333,"afternoon","afternoon"
"1F73E2A7903463DA","classic_bike","2024-08-04 11:11:21.511","2024-08-04 11:14:49.559","Porter Square Station","M32029","Raymond Park at Walden St","M32079","member",8,0,19,19,"2024-08-04 11:11:21","2024-08-04 11:14:49",3.46666666666667,"morning","morning"
"2B90DE2AC016BC9D","classic_bike","2024-08-17 12:27:20.825","2024-08-17 12:52:58.287","Alewife Station at Russell Field","M32033","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","casual",8,0,23,17,"2024-08-17 12:27:20","2024-08-17 12:52:58",25.6333333333333,"afternoon","afternoon"
"34734FDE1EE624FB","electric_bike","2024-08-17 16:22:50.059","2024-08-17 16:30:43.200","Harvard Law School at Mass Ave / Jarvis St","M32020","Linear Park - Mass. Ave. at Cameron Ave. ","M32025","member",8,0,19,19,"2024-08-17 16:22:50","2024-08-17 16:30:43",7.88333333333333,"evening","evening"
"5C3DE96695DDE5C3","classic_bike","2024-08-24 22:13:15.912","2024-08-24 22:18:11.930","Harvard Kennedy School at Bennett St / Eliot St","M32016","Harvard Kennedy School at Bennett St / Eliot St","M32016","member",8,1,23,23,"2024-08-24 22:13:15","2024-08-24 22:18:11",4.93333333333333,"night","night"
"45D58F33B874C8F4","classic_bike","2024-08-05 15:12:31.255","2024-08-05 15:16:16.390","Harvard Square at Mass Ave/ Dunster","M32018","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","M32023","member",8,0,19,17,"2024-08-05 15:12:31","2024-08-05 15:16:16",3.75,"afternoon","afternoon"
"0803A828A20C2F37","classic_bike","2024-08-15 15:51:11.293","2024-08-15 15:52:17.298","Ames St at Main St","M32037","Ames St at Broadway","M32059","member",8,0,19,19,"2024-08-15 15:51:11","2024-08-15 15:52:17",1.1,"afternoon","afternoon"
"7F4EAE5A1093D57C","classic_bike","2024-08-14 07:38:27.717","2024-08-14 07:44:00.639","Harvard University River Houses at DeWolfe St / Cowperthwaite St","M32038","Harvard Kennedy School at Bennett St / Eliot St","M32016","member",8,0,21,23,"2024-08-14 07:38:27","2024-08-14 07:44:00",5.55,"morning","morning"
"7973F846CA58AF96","classic_bike","2024-08-17 21:28:36.501","2024-08-17 21:52:53.220","55 Wheeler Street","M32088","55 Wheeler Street","M32088","casual",8,1,23,23,"2024-08-17 21:28:36","2024-08-17 21:52:53",24.2833333333333,"night","night"
"654F08CB05663A8D","classic_bike","2024-08-31 11:43:07.631","2024-08-31 12:01:29.801","MIT at Mass Ave / Amherst St","M32006","Cambridge Dept. of Public Works -147 Hampshire St.","M32052","casual",8,0,27,19,"2024-08-31 11:43:07","2024-08-31 12:01:29",18.3666666666667,"morning","afternoon"
"798A0F82FD51E5FC","classic_bike","2024-08-08 18:12:46.850","2024-08-08 18:30:44.212","Graham and Parks School – Linnaean St at Walker St","M32068","MIT at Mass Ave / Amherst St","M32006","casual",8,0,18,27,"2024-08-08 18:12:46","2024-08-08 18:30:44",17.9666666666667,"evening","evening"
"FB17529AF34F7A34","electric_bike","2024-08-27 16:26:10.184","2024-08-27 16:42:29.152","Inman Square at Springfield St.","M32062","87-101 Cambridgepark Drive","M32084","member",8,0,25,23,"2024-08-27 16:26:10","2024-08-27 16:42:29",16.3166666666667,"evening","evening"
"B8667033FF673E55","classic_bike","2024-08-23 08:57:21.939","2024-08-23 09:00:10.187","Harvard University River Houses at DeWolfe St / Cowperthwaite St","M32038","Harvard Kennedy School at Bennett St / Eliot St","M32016","member",8,0,21,23,"2024-08-23 08:57:21","2024-08-23 09:00:10",2.81666666666667,"morning","morning"
"CF7B1FDF161FC188","electric_bike","2024-08-16 21:43:33.818","2024-08-16 22:01:19.904","Linear Park - Mass. Ave. at Cameron Ave. ","M32025","Harvard Law School at Mass Ave / Jarvis St","M32020","casual",8,0,19,19,"2024-08-16 21:43:33","2024-08-16 22:01:19",17.7666666666667,"night","night"
"8AAE541F040953E3","classic_bike","2024-08-31 17:46:01.049","2024-08-31 18:28:55.222","Cambridge Crossing at North First Street","M32077","Harvard Kennedy School at Bennett St / Eliot St","M32016","casual",8,0,23,23,"2024-08-31 17:46:01","2024-08-31 18:28:55",42.9,"evening","evening"
"E4CF7E04B6D23F3B","classic_bike","2024-08-08 19:25:50.573","2024-08-08 19:40:03.916","Harvard Square at Mass Ave/ Dunster","M32018","Cambridge Dept. of Public Works -147 Hampshire St.","M32052","member",8,0,19,19,"2024-08-08 19:25:50","2024-08-08 19:40:03",14.2166666666667,"evening","evening"
"0D14A8B9F80290A4","classic_bike","2024-08-03 11:45:49.726","2024-08-03 12:14:54.071","Harvard Kennedy School at Bennett St / Eliot St","M32016","MIT at Mass Ave / Amherst St","M32006","casual",8,0,23,27,"2024-08-03 11:45:49","2024-08-03 12:14:54",29.0833333333333,"morning","afternoon"
"73FDA7491266BBAB","classic_bike","2024-08-25 19:48:02.685","2024-08-25 19:58:37.135","Kendall T","M32004","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","casual",8,0,23,17,"2024-08-25 19:48:02","2024-08-25 19:58:37",10.5833333333333,"evening","evening"
"859E933B9D9C47F9","classic_bike","2024-08-30 09:13:31.480","2024-08-30 09:25:44.946","MIT Vassar St","M32042","MIT Hayward St at Amherst St","M32071","member",8,0,53,27,"2024-08-30 09:13:31","2024-08-30 09:25:44",12.2166666666667,"morning","morning"
"9449599A54959CD0","classic_bike","2024-08-03 23:43:25.106","2024-08-03 23:51:25.023","Harvard St at Greene-Rose Heritage Park","M32055","Berkshire Street at Cambridge Street","M32067","member",8,0,19,19,"2024-08-03 23:43:25","2024-08-03 23:51:25",8,"night","night"
"D0F16EF22AB3B256","electric_bike","2024-08-06 15:38:55.234","2024-08-06 15:50:07.992","Galileo Galilei Way at Main Street","M32072","Porter Square Station","M32029","member",8,0,19,19,"2024-08-06 15:38:55","2024-08-06 15:50:07",11.2,"afternoon","afternoon"
"05D27A4CF9A2B236","electric_bike","2024-08-10 15:47:26.699","2024-08-10 15:51:16.934","Gore Street at Lambert Street","M32081","Cambridge Crossing at North First Street","M32077","member",8,0,19,23,"2024-08-10 15:47:26","2024-08-10 15:51:16",3.83333333333333,"afternoon","afternoon"
"CED6A9E2845DE29B","classic_bike","2024-08-20 16:05:03.967","2024-08-20 16:06:06.963","Ames St at Broadway","M32059","Ames St at Main St","M32037","member",8,0,19,19,"2024-08-20 16:05:03","2024-08-20 16:06:06",1.05,"evening","evening"
"A4BC33882B5319B1","electric_bike","2024-08-23 10:28:12.351","2024-08-23 10:32:23.896","MIT Vassar St","M32042","Ames St at Main St","M32037","member",8,0,53,19,"2024-08-23 10:28:12","2024-08-23 10:32:23",4.18333333333333,"morning","morning"
"536939AFA086DCC7","classic_bike","2024-08-28 13:43:22.854","2024-08-28 13:49:38.736","MIT Vassar St","M32042","Ames St at Main St","M32037","member",8,0,53,19,"2024-08-28 13:43:22","2024-08-28 13:49:38",6.26666666666667,"afternoon","afternoon"
"7F26222D9D6388C7","classic_bike","2024-08-28 07:13:04.087","2024-08-28 07:22:31.191","Cambridge Dept. of Public Works -147 Hampshire St.","M32052","MIT Hayward St at Amherst St","M32071","member",8,0,19,27,"2024-08-28 07:13:04","2024-08-28 07:22:31",9.45,"morning","morning"
"456143E09C38B22A","electric_bike","2024-08-08 15:10:25.779","2024-08-08 15:16:41.696","Kendall T","M32004","Dana Park","M32030","member",8,0,23,19,"2024-08-08 15:10:25","2024-08-08 15:16:41",6.26666666666667,"afternoon","afternoon"
"534FC3CAAB0EDC3C","classic_bike","2024-08-07 14:21:51.355","2024-08-07 14:23:38.851","MIT at Mass Ave / Amherst St","M32006","Mass Ave at Albany St","M32061","member",8,0,27,18,"2024-08-07 14:21:51","2024-08-07 14:23:38",1.78333333333333,"afternoon","afternoon"
"900FB3CB7B5EE3B9","classic_bike","2024-08-02 21:57:43.885","2024-08-02 22:04:21.664","Third at Binney","M32048","Cambridge Crossing at North First Street","M32077","member",8,0,15,23,"2024-08-02 21:57:43","2024-08-02 22:04:21",6.63333333333333,"night","night"
"42B550CBD3FC8489","classic_bike","2024-08-23 10:12:39.771","2024-08-23 10:18:24.959","Third at Binney","M32048","Berkshire Street at Cambridge Street","M32067","member",8,0,15,19,"2024-08-23 10:12:39","2024-08-23 10:18:24",5.75,"morning","morning"
"00CE1AFE04F6BA60","classic_bike","2024-08-16 20:52:21.651","2024-08-16 21:02:30.258","Main Street/Albany Street/Technology Square","M32080","Cambridge Main Library at Broadway / Trowbridge St","M32013","member",8,0,23,19,"2024-08-16 20:52:21","2024-08-16 21:02:30",10.15,"evening","night"
"0756EC9490E62AD8","electric_bike","2024-08-18 15:55:26.201","2024-08-18 16:05:50.846","Harvard Square at Mass Ave/ Dunster","M32018","Berkshire Street at Cambridge Street","M32067","member",8,0,19,19,"2024-08-18 15:55:26","2024-08-18 16:05:50",10.4,"afternoon","evening"
"36D2560DDFA264C8","classic_bike","2024-08-29 23:30:03.229","2024-08-29 23:34:55.200","MIT at Mass Ave / Amherst St","M32006","MIT Carleton St at Amherst St","M32070","member",8,0,27,27,"2024-08-29 23:30:03","2024-08-29 23:34:55",4.86666666666667,"night","night"
"F7769661976D2FEC","classic_bike","2024-08-07 19:39:31.400","2024-08-07 19:49:47.407","Mass Ave/Lafayette Square","M32085","Cambridge Main Library at Broadway / Trowbridge St","M32013","member",8,0,15,19,"2024-08-07 19:39:31","2024-08-07 19:49:47",10.2666666666667,"evening","evening"
"C84BB61FD2D4CACC","classic_bike","2024-08-08 13:39:42.044","2024-08-08 13:48:46.634","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","M32023","member",8,0,17,17,"2024-08-08 13:39:42","2024-08-08 13:48:46",9.06666666666667,"afternoon","afternoon"
"20F05947A2EBC6F6","classic_bike","2024-08-20 10:48:12.513","2024-08-20 10:52:21.484","One Kendall Square at Hampshire St / Portland St","M32002","MIT Hayward St at Amherst St","M32071","member",8,0,19,27,"2024-08-20 10:48:12","2024-08-20 10:52:21",4.15,"morning","morning"
"02655F722BC57144","classic_bike","2024-08-07 23:03:44.206","2024-08-07 23:24:34.320","Ames St at Broadway","M32059","Mass Ave at Albany St","M32061","member",8,0,19,18,"2024-08-07 23:03:44","2024-08-07 23:24:34",20.8333333333333,"night","night"
"EF16E387A6457F3B","classic_bike","2024-08-04 18:49:31.993","2024-08-04 18:52:42.379","Lower Cambridgeport at Magazine St / Riverside Rd","M32022","Dana Park","M32030","member",8,0,19,19,"2024-08-04 18:49:31","2024-08-04 18:52:42",3.18333333333333,"evening","evening"
"775BE7B882C769CC","classic_bike","2024-08-13 17:50:06.424","2024-08-13 17:52:59.677","One Kendall Square at Hampshire St / Portland St","M32002","Berkshire Street at Cambridge Street","M32067","member",8,0,19,19,"2024-08-13 17:50:06","2024-08-13 17:52:59",2.88333333333333,"evening","evening"
"0EE016604C8DFBE8","electric_bike","2024-08-04 10:08:48.732","2024-08-04 10:23:59.922","Harvard Square at Mass Ave/ Dunster","M32018","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","M32023","casual",8,0,19,17,"2024-08-04 10:08:48","2024-08-04 10:23:59",15.1833333333333,"morning","morning"
"D0734C0FE3179BC7","classic_bike","2024-08-23 07:47:21.144","2024-08-23 07:51:26.970","Kennedy-Longfellow School 158 Spring St","M32065","Kendall T","M32004","member",8,0,19,23,"2024-08-23 07:47:21","2024-08-23 07:51:26",4.08333333333333,"morning","morning"
"795B5F323DF76B04","classic_bike","2024-08-21 08:47:58.958","2024-08-21 08:56:51.906","Cambridge Main Library at Broadway / Trowbridge St","M32013","Main Street/Albany Street/Technology Square","M32080","member",8,0,19,23,"2024-08-21 08:47:58","2024-08-21 08:56:51",8.88333333333333,"morning","morning"
"C4BA7006B792EDA2","classic_bike","2024-08-16 20:24:40.954","2024-08-16 20:31:43.057","University Park","M32040","MIT Carleton St at Amherst St","M32070","member",8,0,19,27,"2024-08-16 20:24:40","2024-08-16 20:31:43",7.05,"evening","evening"
"354D9817F6810265","classic_bike","2024-08-03 15:49:12.863","2024-08-03 15:53:14.510","MIT Pacific St at Purrington St","M32041","MIT Stata Center at Vassar St / Main St","M32005","member",8,0,19,35,"2024-08-03 15:49:12","2024-08-03 15:53:14",4.03333333333333,"afternoon","afternoon"
"FD44997543A9F6F8","classic_bike","2024-08-01 12:12:04.159","2024-08-01 12:19:21.670","MIT at Mass Ave / Amherst St","M32006","One Broadway / Kendall Sq at Main St / 3rd St","M32003","member",8,0,27,23,"2024-08-01 12:12:04","2024-08-01 12:19:21",7.28333333333333,"afternoon","afternoon"
"A7B5CC0B0F0970A9","classic_bike","2024-08-01 18:18:43.728","2024-08-01 18:29:10.637","Harvard St at Greene-Rose Heritage Park","M32055","Harvard Square at Mass Ave/ Dunster","M32018","member",8,0,19,19,"2024-08-01 18:18:43","2024-08-01 18:29:10",10.45,"evening","evening"
"75916A4D2C34538F","classic_bike","2024-08-08 08:12:28.538","2024-08-08 08:20:20.917","Central Square at Mass Ave / Essex St","M32011","MIT Hayward St at Amherst St","M32071","member",8,0,19,27,"2024-08-08 08:12:28","2024-08-08 08:20:20",7.86666666666667,"morning","morning"
"07B4E1476B8FD66C","classic_bike","2024-08-02 14:00:33.365","2024-08-02 14:04:54.802","Mass Ave/Lafayette Square","M32085","Ames St at Main St","M32037","member",8,0,15,19,"2024-08-02 14:00:33","2024-08-02 14:04:54",4.35,"afternoon","afternoon"
"38DC8F2D6F5560FC","classic_bike","2024-08-28 08:49:05.236","2024-08-28 08:57:56.945","Lesley University","M32039","Harvard Law School at Mass Ave / Jarvis St","M32020","member",8,0,15,19,"2024-08-28 08:49:05","2024-08-28 08:57:56",8.85,"morning","morning"
"5C4FC357792048ED","classic_bike","2024-08-23 17:23:38.641","2024-08-23 17:26:29.612","Verizon Innovation Hub 10 Ware Street","M32050","Harvard Square at Mass Ave/ Dunster","M32018","member",8,0,19,19,"2024-08-23 17:23:38","2024-08-23 17:26:29",2.85,"evening","evening"
"8AEC579751678FF2","classic_bike","2024-08-28 20:16:36.576","2024-08-28 20:20:22.068","Gore Street at Lambert Street","M32081","Berkshire Street at Cambridge Street","M32067","member",8,0,19,19,"2024-08-28 20:16:36","2024-08-28 20:20:22",3.76666666666667,"evening","evening"
"9535954761ECCF14","classic_bike","2024-08-08 17:01:05.124","2024-08-08 17:12:32.898","Broad Canal Way at Third Street","M32082","MIT Vassar St","M32042","member",8,0,19,53,"2024-08-08 17:01:05","2024-08-08 17:12:32",11.45,"evening","evening"
"566F92D3376C56D3","classic_bike","2024-08-21 17:21:24.108","2024-08-21 17:28:48.445","Gore Street at Lambert Street","M32081","Morgan Ave at North First St","M32086","member",8,0,19,23,"2024-08-21 17:21:24","2024-08-21 17:28:48",7.4,"evening","evening"
"D7FD7A2790534657","classic_bike","2024-08-19 17:09:41.789","2024-08-19 17:13:09.516","75 Binney St","M32064","Galileo Galilei Way at Fulkerson St/Binney St","M32078","member",8,0,19,19,"2024-08-19 17:09:41","2024-08-19 17:13:09",3.46666666666667,"evening","evening"
"DC316BBDC175B42B","classic_bike","2024-08-20 08:02:48.470","2024-08-20 08:09:44.377","University Park","M32040","MIT Hayward St at Amherst St","M32071","member",8,0,19,27,"2024-08-20 08:02:48","2024-08-20 08:09:44",6.93333333333333,"morning","morning"
"1A98C0E7824BD4B5","classic_bike","2024-08-26 16:25:43.872","2024-08-26 16:34:31.906","MIT Stata Center at Vassar St / Main St","M32005","955 Mass Ave","M32073","member",8,0,35,19,"2024-08-26 16:25:43","2024-08-26 16:34:31",8.8,"evening","evening"
"6644C19C24200B70","classic_bike","2024-08-03 17:30:35.953","2024-08-03 17:34:15.182","Cambridge Crossing at North First Street","M32077","Gore Street at Lambert Street","M32081","member",8,0,23,19,"2024-08-03 17:30:35","2024-08-03 17:34:15",3.66666666666667,"evening","evening"
"B0CD908134F22257","classic_bike","2024-08-11 10:37:21.914","2024-08-11 11:04:30.685","Central Square at Mass Ave / Essex St","M32011","Church St","M32087","casual",8,0,19,15,"2024-08-11 10:37:21","2024-08-11 11:04:30",27.15,"morning","morning"
"A4705C1933E859D8","classic_bike","2024-08-31 09:58:31.757","2024-08-31 10:07:56.950","Old Morse Park at Putnam Ave","M32076","Sennott Park Broadway at Norfolk Street","M32063","casual",8,0,15,19,"2024-08-31 09:58:31","2024-08-31 10:07:56",9.41666666666667,"morning","morning"
"B0D5E710FCB03EF5","electric_bike","2024-08-25 15:15:53.909","2024-08-25 15:21:04.925","Harvard St at Greene-Rose Heritage Park","M32055","MIT Hayward St at Amherst St","M32071","member",8,0,19,27,"2024-08-25 15:15:53","2024-08-25 15:21:04",5.18333333333333,"afternoon","afternoon"
"4DC44951D5F8B1BF","electric_bike","2024-08-22 08:37:40.514","2024-08-22 08:43:07.776","MIT at Mass Ave / Amherst St","M32006","Broad Canal Way at Third Street","M32082","member",8,0,27,19,"2024-08-22 08:37:40","2024-08-22 08:43:07",5.45,"morning","morning"
"286CA236F7D0AB83","electric_bike","2024-08-26 14:51:00.363","2024-08-26 15:00:59.248","Danehy Park at New Street","M32075","Harvard Kennedy School at Bennett St / Eliot St","M32016","member",8,0,19,23,"2024-08-26 14:51:00","2024-08-26 15:00:59",9.98333333333333,"afternoon","afternoon"
"9185B112180A8BF1","classic_bike","2024-08-03 16:09:09.107","2024-08-03 16:24:47.575","Mass Ave/Lafayette Square","M32085","Church St","M32087","casual",8,0,15,15,"2024-08-03 16:09:09","2024-08-03 16:24:47",15.6333333333333,"evening","evening"
"36C403E336AED086","classic_bike","2024-08-10 21:06:09.762","2024-08-10 21:07:45.318","Main Street/Albany Street/Technology Square","M32080","Ames St at Main St","M32037","member",8,0,23,19,"2024-08-10 21:06:09","2024-08-10 21:07:45",1.6,"night","night"
"C2F1A027AE18CDDA","classic_bike","2024-08-03 12:23:29.176","2024-08-03 12:39:34.221","699 Mt Auburn St","M32054","Cambridge Main Library at Broadway / Trowbridge St","M32013","casual",8,0,25,19,"2024-08-03 12:23:29","2024-08-03 12:39:34",16.0833333333333,"afternoon","afternoon"
"E7CDAEBA2AC79924","classic_bike","2024-08-03 00:59:58.579","2024-08-03 01:18:30.987","Mass Ave at Hadley/Walden","M32056","955 Mass Ave","M32073","member",8,0,19,19,"2024-08-03 00:59:58","2024-08-03 01:18:30",18.5333333333333,"night","night"
"F30D7ADFDC352629","classic_bike","2024-08-31 18:12:35.533","2024-08-31 18:18:44.231","Central Square at Mass Ave / Essex St","M32011","Sidney Research Campus/Erie Street at Waverly","M32047","member",8,0,19,19,"2024-08-31 18:12:35","2024-08-31 18:18:44",6.15,"evening","evening"
"B8CCF94E5AD4D5F0","classic_bike","2024-08-02 12:02:44.406","2024-08-02 12:32:12.664","Harvard Law School at Mass Ave / Jarvis St","M32020","Porter Square Station","M32029","member",8,0,19,19,"2024-08-02 12:02:44","2024-08-02 12:32:12",29.4666666666667,"afternoon","afternoon"
"A09528D2F7E71195","electric_bike","2024-08-29 15:27:35.184","2024-08-29 15:30:30.353","Harvard Law School at Mass Ave / Jarvis St","M32020","Porter Square Station","M32029","member",8,0,19,19,"2024-08-29 15:27:35","2024-08-29 15:30:30",2.91666666666667,"afternoon","afternoon"
"60DCBCF473049C91","classic_bike","2024-08-25 16:55:08.330","2024-08-25 17:01:57.034","MIT Pacific St at Purrington St","M32041","Lower Cambridgeport at Magazine St / Riverside Rd","M32022","member",8,0,19,19,"2024-08-25 16:55:08","2024-08-25 17:01:57",6.81666666666667,"evening","evening"
"6A70F588C80CE209","classic_bike","2024-08-24 16:47:38.348","2024-08-24 16:57:34.374","699 Mt Auburn St","M32054","55 Wheeler Street","M32088","casual",8,0,25,23,"2024-08-24 16:47:38","2024-08-24 16:57:34",9.93333333333333,"evening","evening"
"ABB9AD3B1BC653CA","classic_bike","2024-08-25 16:19:16.372","2024-08-25 16:29:03.691","Inman Square at Springfield St.","M32062","MIT Stata Center at Vassar St / Main St","M32005","member",8,0,25,35,"2024-08-25 16:19:16","2024-08-25 16:29:03",9.78333333333333,"evening","evening"
"9178623DD82D0816","classic_bike","2024-08-08 13:58:53.177","2024-08-08 14:04:45.134","Harvard Kennedy School at Bennett St / Eliot St","M32016","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","M32014","member",8,0,23,15,"2024-08-08 13:58:53","2024-08-08 14:04:45",5.86666666666667,"afternoon","afternoon"
"A367BE919B5E93E3","classic_bike","2024-08-25 17:10:02.524","2024-08-25 17:16:53.828","MIT Vassar St","M32042","Ames St at Main St","M32037","member",8,0,53,19,"2024-08-25 17:10:02","2024-08-25 17:16:53",6.85,"evening","evening"
"95F9A94001A3DAC8","classic_bike","2024-08-22 08:48:15.999","2024-08-22 09:02:16.585","Inman Square at Springfield St.","M32062","Harvard Kennedy School at Bennett St / Eliot St","M32016","member",8,0,25,23,"2024-08-22 08:48:15","2024-08-22 09:02:16",14.0166666666667,"morning","morning"
"9736C87E57CD5928","classic_bike","2024-08-29 07:59:44.825","2024-08-29 08:11:52.385","359 Broadway - Broadway at Fayette Street","M32026","Ames St at Broadway","M32059","member",8,0,23,19,"2024-08-29 07:59:44","2024-08-29 08:11:52",12.1333333333333,"morning","morning"
"07F9F7979CD6F2DD","classic_bike","2024-08-31 12:37:04.929","2024-08-31 13:05:30.780","Inman Square at Springfield St.","M32062","Harvard Square at Brattle St / Eliot St","M32017","casual",8,0,25,15,"2024-08-31 12:37:04","2024-08-31 13:05:30",28.4333333333333,"afternoon","afternoon"
